activity_id,split_average_cadence,split_average_hr,split_average_speed,split_distance,split_elevation_gain,split_index,split_max_hr,split_max_speed,split_time
2091075105,88.2,177.6,4.18,1000,22,6,180,4.5,239
2091075105,88.2,177.7,4.22,1000,26,7,180,4.9,237
2091075105,87.5,176.3,4.27,1000,33,8,179,5.1,234
2091075105,88.1,177.3,4.42,1000,19,9,180,4.9,226
2091075105,86.6,177.6,3.85,1000,51,10,182,4.8,260
2091075105,86.8,175.9,4.37,1000,6,11,180,5.1,229
2091075105,87.6,176.9,4.46,1000,19,12,179,4.9,224
2091075105,86.6,178.7,4.05,1000,25,13,183,4.7,247
2091075105,86.7,176.6,4.27,1000,37,14,181,4.6,234
2091075105,86.7,175.9,4.12,1000,27,15,178,5,243
2091075105,86.9,177.7,4.42,1000,43,16,181,5.5,226
2091075105,93.1,179.7,4.96,124.06,0,17,181,5.3,25
2085495854,93.7,142.2,4.42,800,20,1,157,5.8,181
2085495854,83.5,148,2.59,233.11,29,2,157,3.9,90
2085495854,92.7,157.8,4.52,800,20,3,168,5.2,177
2085495854,82,158.7,2.75,247.12,21,4,163,4.2,90
2085495854,92.8,162.2,4.52,800,27,5,169,5.3,177
2085495854,81.4,163.2,2.57,231.22,7,6,166,3.7,90
2085495854,92.5,163.2,4.52,800,26,7,168,5.7,177
2085495854,81.7,162.9,2.65,238.41,19,8,165,4.3,90
2085495854,92.3,159.1,4.42,800,21,9,166,5.3,181
2085495854,81.4,157.1,2.42,217.99,12,10,162,3.6,90
2085495854,92.5,161.4,4.47,800,22,11,168,4.9,179
2085495854,81.5,157.8,2.4,216.12,11,12,166,4.2,90
2085495854,92.8,163.9,4.4,800,13,13,171,5,182
2085495854,81.5,159.9,2.39,215.48,14,14,171,4.2,90
2085495854,92.8,163.5,4.4,800,16,15,172,5.2,182
2085495854,82.7,154.7,2.48,222.8,8,16,167,3.1,90
2085495854,93.7,165.6,4.62,800,21,17,172,5.7,173
2083529066,89.1,145.5,3.56,1000,18,1,158,4.6,281
2083529066,87.8,163.4,3.77,1000,28,2,178,4.4,265
2083529066,87.2,157.3,3.79,1000,9,3,162,4.7,264
2083529066,86.5,154,3.8,1000,21,4,158,4.6,263
2083529066,85.7,152.4,3.6,1000,18,5,156,4.6,278
2083529066,86.2,152.3,3.47,1000,43,6,156,4,288
2083529066,85.6,150,3.45,1000,36,7,156,4,290
2083529066,86.3,151.9,3.4,1000,47,8,158,4.1,294
2083529066,86.2,146.2,3.61,1000,16,9,158,4.2,277
2083529066,85.7,138.9,3.45,1000,8,10,148,4.1,290
2083529066,85.5,141,3.34,1000,26,11,146,3.7,299
2083529066,85.9,142.8,3.42,1000,32,12,152,4,292
2083529066,85.6,141.6,3.46,1000,24,13,145,4.5,289
2081062871,91.7,129.9,4.42,650,22,1,145,5.3,147
2081062871,80.5,146.1,2.39,143.45,0,2,151,5.1,60
2081062871,91,148.9,4.51,650,23,3,160,5.4,144
2081062871,80.1,150.6,2.51,150.87,4,4,154,4.9,60
2081062871,90.4,154,4.51,650,15,5,180,5.6,144
2081062871,79.9,164.9,2.72,163.07,13,6,172,5.3,60
2081062871,89.7,170.1,4.45,650,14,7,182,5.4,146
2081062871,81,168.3,2.67,160.38,16,8,173,5.2,60
2081062871,89.9,170.3,4.39,650,15,9,182,5.3,148
2081062871,80.6,167,2.52,151.17,7,10,174,5.1,60
2081062871,90.1,168.9,4.36,650,21,11,176,5.8,149
2081062871,80.7,171,2.53,151.54,11,12,179,5.1,60
2081062871,90,171.7,4.33,650,17,13,179,5.7,150
2081062871,79.7,165.3,2.48,148.66,13,14,175,5.1,60
2081062871,89.7,171.5,4.33,650,16,15,182,5.5,150
2081062871,80.4,166.8,2.44,146.25,13,16,177,5.3,60
2081062871,91,172.3,4.42,650,18,17,181,5.5,147
2081062871,79.5,166.6,2.37,142,4,18,178,5,60
2081062871,90.9,173.3,4.48,650,18,19,185,6,145
2081062871,93,177,4.13,16.51,0,20,177,5.3,4
2075332277,91.8,151.8,4.46,1000,15,1,167,4.9,224
2075332277,87.6,175.1,4.2,1000,31,2,183,4.8,238
2075332277,86.7,179.2,4.1,1000,54,3,193,5.3,244
2075332277,85.6,180.9,4.07,1000,44,4,185,5.1,246
2075332277,86.1,178.8,4.29,1000,46,5,186,5.3,233
2075332277,85.5,180.4,4.12,1000,40,6,185,5.2,243
2075332277,85.3,180.9,3.97,1000,25,7,185,4.9,252
2075332277,85.7,181.2,4.18,1000,41,8,187,5.2,239
2075332277,86.6,180.4,4.44,1000,25,9,183,5.9,225
2075332277,83.1,182.3,2.95,633.51,26,10,189,4.9,215
2072553836,93.5,159.5,4.9,1000,13,1,172,6.2,204
2072553836,90.5,174.4,4.63,1000,12,2,178,5.7,216
2072553836,87.8,178.1,4.44,1000,6,3,180,4.7,225
2072553836,86,180.8,4.37,1000,12,4,185,5,229
2072553836,87,184.8,4.6,934.22,5,5,187,5,203
2069646811,91.6,133.3,4.47,804.67,23,1,155,5.2,180
2069646811,80.5,147.7,2.5,224.84,13,2,164,3.7,90
2069646811,91,147.8,4.6,804.67,25,3,157,5.5,175
2069646811,79.9,146.6,2.58,232.53,5,4,152,4.4,90
2069646811,91.5,163.3,4.62,804.67,23,5,172,5.3,174
2069646811,80.7,160.4,2.52,226.54,8,6,171,4.6,90
2069646811,90.3,165.2,4.37,804.67,28,7,175,5.1,184
2069646811,80.5,159.4,2.4,215.98,9,8,170,4.1,90
2069646811,91.1,167.7,4.47,804.67,26,9,181,5.9,180
2069646811,79.7,154.3,2.39,215.51,9,10,172,4,90
2069646811,90.8,166.6,4.35,804.67,23,11,175,5,185
2069646811,80,157.1,2.42,217.69,8,12,171,4,90
2069646811,90.7,167.5,4.35,804.67,22,13,175,5.3,185
2069646811,80.4,157.2,2.37,213.25,0,14,172,3.8,90
2069646811,92,169.9,4.6,804.67,19,15,175,5.3,175
2067316718,87.8,147.3,3.77,1000,7,1,174,4.6,265
2067316718,85.8,162.1,3.83,1000,68,2,175,5.6,261
2067316718,85.6,162.7,3.72,1000,33,3,169,4.2,269
2067316718,85.7,164.6,3.66,1000,58,4,168,4.3,273
2067316718,86.4,152.3,4.05,1000,11,5,160,4.6,247
2067316718,85.6,150.7,3.75,1000,42,6,158,4.3,267
2067316718,85.1,155.8,3.6,1000,28,7,161,4.2,278
2067316718,84.8,148.9,3.66,1000,12,8,151,4.1,273
2067316718,85,150.9,3.5,1000,20,9,157,3.8,286
2067316718,85,152.1,3.5,1000,57,10,156,4.1,286
2067316718,85.4,150.9,3.4,1000,35,11,160,3.8,297
2067316718,84.8,151.7,3.29,1000,39,12,154,4,304
2067316718,84.6,141.7,3.4,1000,18,13,155,3.9,294
2067316718,85.3,139.4,3.7,1000,7,14,149,5.2,271
2065105318,90.3,148.4,4.5,643.74,14,1,166,5.8,143
2065105318,79.8,155.6,2.42,145.39,11,2,160,4.7,60
2065105318,90.5,155,4.66,643.74,16,3,163,5.9,138
2065105318,78.7,159,2.53,151.54,14,4,163,5.6,60
2065105318,89,167.8,4.57,643.74,17,5,181,5.8,141
2065105318,78.9,164.3,2.42,145.27,16,6,172,5,60
2065105318,89.1,168.1,4.53,643.74,22,7,182,5.8,142
2065105318,79,167.1,2.41,144.86,12,8,181,4.7,60
2065105318,89,170.9,4.57,643.74,21,9,182,6.1,141
2065105318,78.8,163.7,2.32,139.21,17,10,178,5.3,60
2065105318,87.9,169.7,4.35,643.74,24,11,181,5.5,148
2065105318,79.2,163.6,2.46,147.77,15,12,176,5,60
2065105318,87.8,168.8,4.38,643.74,13,13,176,5.4,147
2065105318,78.6,164.6,2.39,143.66,15,14,175,4.9,60
2065105318,86.8,167.2,4.15,643.74,15,15,174,5,155
2065105318,79.3,161.2,2.27,135.93,9,16,170,4.5,60
2065105318,86.9,165.2,4.18,643.74,18,17,173,5,154
2065105318,78.9,162.4,2.24,134.43,7,18,171,4.4,60
2065105318,89.1,169.3,4.5,643.74,22,19,179,5.6,143
2065105318,88.7,175,4.9,19.61,0,20,175,5.3,4
2059084656,84.3,127.5,3.14,1000,8,1,136,4,318
2059084656,84.8,139,3.27,1000,34,2,146,4.1,306
2059084656,83.8,145.7,3.39,1000,15,3,151,3.8,295
2059084656,83.6,146.9,3.3,1000,34,4,169,3.6,303
2059084656,83.6,149.2,3.42,1000,18,5,169,3.9,292
2059084656,84,156.8,3.47,1000,20,6,166,3.8,288
2059084656,83.2,148,3.3,1000,23,7,155,3.8,303
2059084656,82.9,144,2.96,1000,35,8,155,3.7,338
2059084656,83.4,148.7,3.28,1000,21,9,154,3.7,305
2059084656,82,144.6,3.27,1000,11,10,151,3.8,321
2059084656,84.1,148.1,3.4,1000,14,11,160,3.9,294
2059084656,83.4,146.4,3.22,1000,26,12,165,3.9,311
2059084656,81.8,140,3.13,1000,17,13,166,3.9,320
2059084656,83,145.1,3.17,1000,36,14,158,4.2,332
2059084656,82.8,149,3.38,1000,30,15,155,3.9,296
2059084656,83.6,156.9,3.25,1000,36,16,164,3.7,308
2059084656,83.2,153.6,3.33,1000,51,17,159,3.8,300
2059084656,83.3,156.9,3.58,186.18,21,18,161,4,52
2056545343,92.8,154.3,4.78,1000,12,1,174,6.7,209
2056545343,90.5,171.6,4.61,1000,13,2,181,5.7,217
2056545343,88.7,178.2,4.5,1000,13,3,183,4.8,222
2056545343,86.7,174.3,4.55,1000,15,4,184,5.2,220
2056545343,87.6,176.3,4.7,953.62,0,5,181,5,203
2053392135,88.8,115.1,4.33,804.67,10,1,132,5.7,186
2053392135,80.5,133.1,2.68,241.38,4,2,139,3.1,90
2053392135,88.4,149.5,4.37,804.67,17,3,168,6,184
2053392135,80.9,153.2,2.81,253.19,7,4,162,5.1,90
2053392135,88.1,155.9,4.42,804.67,12,5,168,5,182
2053392135,81.6,151.5,2.95,265.9,8,6,165,3.9,90
2053392135,88.1,160.3,4.33,804.67,15,7,178,5.7,186
2053392135,82,154.7,2.9,261.19,8,8,168,4.8,90
2053392135,88.6,163.6,4.35,804.67,16,9,172,4.9,185
2053392135,81.7,152.8,2.88,259.08,6,10,163,3.7,90
2053392135,88.8,163.8,4.35,804.67,23,11,171,5.1,185
2053392135,82.3,153.1,2.92,262.38,5,12,172,4.2,90
2053392135,90.1,165.8,4.47,804.67,11,13,171,5.5,180
2053392135,82.7,158.2,2.87,258.34,7,14,170,4.4,90
2053392135,90.9,167.2,4.55,804.67,16,15,174,5.2,177
2053392135,91,168,4.03,24.19,0,16,168,4.2,6
2051319403,85.3,146.2,3.72,1000,17,1,163,4.6,269
2051319403,84.5,161.8,3.76,1000,48,2,170,4.6,266
2051319403,84.7,165.3,3.73,1000,25,3,172,4,268
2051319403,84.9,165.2,3.69,1000,49,4,170,4.3,271
2051319403,85.6,157.4,4.12,1000,6,5,163,4.5,243
2051319403,85.1,153.4,3.94,1000,25,6,160,4.4,254
2051319403,84,157.7,3.62,1000,30,7,161,3.9,276
2051319403,84.5,148.6,3.69,1000,23,8,154,4.2,271
2051319403,84.1,148.7,3.51,1000,18,9,152,3.8,285
2051319403,84.2,148.2,3.46,1000,119,10,153,6,289
2051319403,83,147.6,3.29,1000,24,11,156,3.8,304
2051319403,82.4,146.4,3.19,1000,63,12,151,3.7,313
2051319403,83,142.4,3.36,1000,48,13,153,3.9,298
2051319403,83.8,135.6,3.58,1000,9,14,148,4.3,279
2045210201,87.8,156.2,4.35,804.67,17,1,173,6,185
2045210201,56.7,142.7,1.24,111.22,7,2,177,2.9,90
2045210201,87.8,161.4,4.52,804.67,17,3,177,6.1,178
2045210201,54.8,141.6,1.31,117.86,9,4,170,3.8,90
2045210201,88.4,160.3,4.55,804.67,25,5,173,6,177
2045210201,58.7,144.1,1.29,116.03,10,6,167,3.7,90
2045210201,88.4,162.7,4.42,804.67,37,7,176,5.9,182
2045210201,54.8,147.4,1.33,120.01,9,8,173,4.4,90
2045210201,89.6,165.1,4.52,804.67,28,9,179,6.1,178
2045210201,53.2,141.2,1.36,122.14,12,10,172,3.6,90
2045210201,88.2,164.6,4.42,804.67,31,11,177,5.5,182
2045210201,51.6,152.4,1.29,116.1,9,12,176,3.5,90
2045210201,91.2,168.6,4.68,804.67,29,13,181,5.4,172
2045210201,60,177.8,1.61,41.9,0,14,183,2.7,26
2045210201,0,0,0.36,2.53,0,15,162,0.3,19
2045210201,0,0,0.41,13.54,0,16,151,0.6,33
2045210201,0,0,0.18,0.35,0,17,120,0.5,2
2045210201,0,0,0.21,2.55,0,18,114,0.2,12
2041484077,93.5,153,4.88,1000,15,1,169,5.7,205
2041484077,89.5,176.2,4.61,1000,5,2,186,5.3,217
2041484077,87,176.2,4.52,1000,11,3,179,4.8,221
2041484077,85.8,181.5,4.46,1000,11,4,186,4.9,224
2041484077,87.3,186.5,4.73,931.13,0,5,189,5.2,197
2038868398,87.7,142.1,3.82,1000,11,1,162,4.6,262
2038868398,85.9,162.7,3.75,1000,64,2,174,5.3,267
2038868398,85.5,169.3,3.7,1000,38,3,173,4.6,270
2038868398,85.2,169.3,3.61,1000,49,4,173,4.6,277
2038868398,85.7,157.8,4,1000,8,5,166,4.8,250
2038868398,85.6,155.8,3.77,1000,38,6,165,4.5,265
2038868398,85,161.4,3.56,1000,38,7,166,4,281
2038868398,85,160.3,3.56,1000,21,8,166,4.3,281
2038868398,84.8,148.7,3.83,1000,9,9,166,4.4,261
2038868398,86,156,3.61,133.65,2,10,156,4.3,50
2035993054,92.5,151.5,4.53,643.74,16,1,170,5.5,143
2035993054,0,156,0.4,17.83,3,2,166,0.6,45
2035993054,91.6,156.4,4.57,643.74,14,3,166,5.7,141
2035993054,42,163,0.72,32.38,0,4,163,3,45
2035993054,91.2,157.6,4.63,643.74,15,5,165,6.8,139
2035993054,80,160.7,0.87,38.99,0,6,165,4.4,45
2035993054,90.5,169.8,4.66,643.74,17,7,183,6.3,138
2035993054,67.4,179.1,1.11,49.93,3,8,184,4.6,45
2035993054,89.7,171.6,4.53,643.74,12,9,181,5.4,142
2035993054,52.9,178.4,1.11,49.8,0,10,183,4,45
2035993054,89.4,171.5,4.44,643.74,21,11,180,6.6,145
2035993054,60,171.3,0.8,36.06,4,12,176,1.8,45
2035993054,89.5,170.7,4.53,643.74,15,13,184,5.5,142
2035993054,63,174,1.09,48.85,2,14,180,2,45
2035993054,89.1,171.3,4.41,643.74,14,15,178,5.4,146
2035993054,58,171.3,1.08,48.79,2,16,177,3.5,45
2035993054,89,170.7,4.41,643.74,19,17,178,5.4,146
2035993054,88.4,170.4,0.82,36.91,2,18,174,4.4,45
2035993054,89.2,172.1,4.38,643.74,26,19,183,5.2,147
2035993054,0,0,2.04,4.08,0,20,177,3.8,40
3137118618,79.2,114.3,2.74,1000.0,17.0,1,130.0,5.0,627
3137118618,82.3,132.4,3.55,1000.0,20.0,2,161.0,6.3,553
3137118618,87.9,160.3,4.95,1000.0,17.0,3,178.0,6.4,202
3137118618,87.6,176.2,4.98,358.8,6.0,4,178.0,5.5,72
3137118618,77.3,153.8,1.55,214.79,2.0,5,175.0,4.4,139
3137118618,89.0,149.9,5.08,1000.0,19.0,6,157.0,6.5,197
3137118618,86.7,147.1,4.96,654.53,15.0,7,153.0,6.1,132
3137118618,71.9,143.9,1.57,210.43,14.0,8,155.0,4.7,134
3137118618,88.1,140.9,5.05,1000.0,13.0,9,151.0,5.9,198
3137118618,87.3,145.4,5.01,666.14,16.0,10,150.0,5.7,133
3137118618,69.1,154.1,1.71,212.22,2.0,11,169.0,4.9,124
3137118618,88.4,151.7,5.18,1000.0,28.0,12,161.0,5.9,193
3137118618,88.9,145.0,5.33,661.3,15.0,13,154.0,6.1,124
3137118618,78.1,136.5,2.03,875.43,18.0,14,146.0,5.0,432
3137118618,0.0,0.0,0.01,0.11,0.0,15,108.0,0.0,9
3137118618,0.0,0.0,0.02,0.04,0.0,16,108.0,0.0,2
3140850827,81.3,130.2,2.91,1000.0,28.0,1,135.0,4.3,346
3140850827,81.7,134.8,3.38,1000.0,28.0,2,141.0,4.5,296
3140850827,80.8,139.8,3.38,672.08,31.0,3,146.0,4.4,199
3140853012,86.8,141.0,4.42,1000.0,35.0,1,160.0,5.8,226
3140853012,84.4,145.0,4.44,1000.0,12.0,2,156.0,5.6,225
3140853012,83.6,168.7,4.44,1000.0,18.0,3,179.0,5.5,225
3140853012,84.2,171.2,4.29,1000.0,9.0,4,179.0,5.7,233
3140853012,84.3,171.4,4.2,1000.0,18.0,5,183.0,5.4,238
3140853012,83.0,173.5,7.49,14.97,0.0,6,177.0,3.9,2
3147112086,82.3,124.2,3.44,1000.0,22.0,1,141.0,4.0,291
3147112086,81.4,140.4,3.4,1000.0,33.0,2,148.0,4.2,294
3147112086,80.8,138.7,3.46,1000.0,33.0,3,144.0,4.8,289
3147112086,81.3,153.8,3.47,1000.0,30.0,4,170.0,4.6,288
3147112086,80.4,151.5,3.47,1000.0,32.0,5,166.0,4.7,288
3147112086,80.0,143.7,3.41,1000.0,40.0,6,166.0,4.3,293
3147112086,80.6,154.3,3.41,1000.0,38.0,7,164.0,4.2,293
3147112086,80.9,148.4,3.38,1000.0,26.0,8,167.0,4.0,296
3147112086,80.1,129.9,3.47,1000.0,16.0,9,142.0,5.9,288
3147112086,81.9,141.3,4.37,87.34,16.0,10,142.0,6.4,20
3151516748,80.9,131.3,3.28,1000.0,7.0,1,146.0,4.8,305
3151516748,80.1,138.9,3.46,1000.0,21.0,2,151.0,4.6,290
3151516748,84.3,139.9,4.01,858.78,10.0,3,169.0,6.5,1123
3151516748,83.9,146.4,0.66,34.76,0.0,4,170.0,4.8,53
3151516748,90.1,150.1,5.29,444.1,6.0,5,160.0,6.1,84
3151516748,89.0,153.3,0.72,37.94,0.0,6,154.0,5.2,53
3151516748,91.7,151.4,5.24,434.91,8.0,7,155.0,6.1,83
3151516748,58.9,139.2,0.9,113.09,4.0,8,159.0,4.9,126
3151516748,92.2,143.8,5.45,451.99,0.0,9,161.0,6.1,83
3151516748,84.3,158.2,0.93,48.48,3.0,10,177.0,5.2,52
3151516748,91.5,154.4,5.45,446.86,6.0,11,162.0,6.2,82
3151516748,76.1,158.6,0.88,49.48,0.0,12,161.0,5.1,56
3151516748,91.4,156.1,5.4,459.11,8.0,13,164.0,6.2,85
3151516748,81.4,163.2,0.83,43.96,0.0,14,177.0,4.8,53
3151516748,91.6,164.0,5.43,455.7,5.0,15,169.0,6.1,84
3151516748,77.4,161.9,0.44,56.91,3.0,16,178.0,5.3,130
3151516748,91.7,158.8,5.33,453.38,9.0,17,170.0,6.3,85
3151516748,91.0,165.5,1.09,43.4,0.0,18,167.0,4.9,40
3151516748,91.2,167.6,5.25,446.64,6.0,19,176.0,5.8,85
3151516748,89.0,172.9,0.92,42.44,0.0,20,179.0,4.8,46
3151516748,90.1,168.6,5.1,438.17,3.0,21,181.0,5.8,86
3151516748,75.0,169.0,0.81,37.84,0.0,22,177.0,4.5,47
3151516748,88.8,168.8,5.27,448.08,4.0,23,175.0,6.1,85
3151516748,79.1,144.3,2.6,1000.0,41.0,24,174.0,5.5,1142
3151516748,79.4,145.2,2.57,821.26,25.0,25,171.0,4.6,323
3157172164,82.5,121.3,3.06,1000.0,26.0,1,133.0,4.2,327
3157172164,80.5,129.4,3.05,1000.0,20.0,2,151.0,5.5,597
3157172164,80.7,137.9,3.12,418.21,8.0,3,154.0,5.9,428
3157172164,88.7,166.3,5.05,1000.0,14.0,4,182.0,6.5,198
3157172164,89.0,179.7,4.97,19.88,0.0,5,180.0,5.2,4
3157172164,78.2,165.5,2.89,231.09,7.0,6,180.0,5.2,80
3157172164,87.6,163.9,5.05,1000.0,7.0,7,170.0,6.7,198
3157172164,87.8,163.0,4.97,24.86,0.0,8,164.0,6.1,5
3157172164,78.1,163.1,2.85,222.22,3.0,9,170.0,5.5,78
3157172164,87.5,158.6,5.07,820.63,2.0,10,164.0,6.7,162
3157172164,84.6,159.0,4.33,1000.0,11.0,11,175.0,6.8,231
3157172164,86.9,156.0,4.69,37.49,0.0,12,157.0,5.5,8
3157172164,77.1,159.1,2.28,237.38,6.0,13,174.0,4.7,104
3157172164,88.9,159.9,5.33,623.25,5.0,14,174.0,6.6,117
3157172164,70.6,158.1,2.12,209.86,8.0,15,171.0,5.0,99
3157172164,89.8,167.1,5.32,622.2,3.0,16,173.0,6.8,117
3157172164,70.1,133.9,2.41,1000.0,34.0,17,168.0,5.6,415
3157172164,79.9,137.3,3.2,210.99,5.0,18,140.0,4.1,66
3164583613,81.1,115.9,3.45,1000.0,7.0,1,130.0,4.5,290
3164583613,81.9,137.1,3.55,1000.0,44.0,2,144.0,4.8,282
3164583613,81.0,145.3,3.37,1000.0,73.0,3,154.0,4.9,297
3164583613,81.2,144.8,3.37,1000.0,55.0,4,153.0,4.7,297
3164583613,81.5,154.7,3.45,1000.0,60.0,5,165.0,5.0,290
3164583613,80.7,140.1,3.4,1000.0,36.0,6,156.0,4.9,294
3164583613,81.2,142.9,3.39,1000.0,37.0,7,151.0,5.2,295
3164583613,80.7,133.6,3.58,1000.0,16.0,8,138.0,4.8,279
3164583613,81.0,144.9,3.48,1000.0,59.0,9,160.0,5.0,287
3164583613,80.7,143.8,3.51,1000.0,18.0,10,150.0,4.9,285
3164583613,81.2,147.9,3.46,1000.0,30.0,11,152.0,4.5,289
3164583613,81.1,146.9,3.38,1000.0,34.0,12,155.0,4.7,296
3164583613,81.2,148.5,3.45,1000.0,52.0,13,159.0,5.0,290
3164583613,80.7,144.8,3.44,1000.0,11.0,14,160.0,4.7,291
3164583613,80.5,136.6,3.39,1000.0,8.0,15,152.0,4.4,295
3164583613,81.3,140.8,3.62,1000.0,31.0,16,148.0,5.6,276
3164583613,81.3,142.5,3.51,467.01,16.0,17,149.0,5.4,133
3168044859,80.1,127.1,3.18,1000.0,16.0,1,138.0,4.8,314
3168044859,79.8,144.3,3.62,1000.0,30.0,2,149.0,4.8,276
3168044859,80.0,144.0,3.5,1000.0,42.0,3,150.0,4.4,286
3168044859,80.2,143.5,3.57,1000.0,21.0,4,152.0,4.5,280
3168044859,80.1,136.7,3.61,1000.0,7.0,5,146.0,4.2,277
3168044859,80.4,142.2,3.69,1000.0,16.0,6,148.0,4.6,271
3168044859,80.9,147.2,3.7,1000.0,23.0,7,153.0,4.7,270
3168044859,81.5,152.9,3.8,163.3,14.0,8,155.0,4.5,43
